,User-ID,ISBN,Book-Rating
351532,223154,044023722X,8
351577,223156,034539657X,8
351639,223190,037348397X,9
351848,223238,1586634127,8
351922,223307,1400034779,6
352075,223431,043935806X,10
352408,223566,1558745718,9
352410,223566,1880418568,8
352421,223587,051512608X,8
352652,223768,068487217X,9
352934,223892,051512317X,3
352937,223892,067102423X,5
353069,224038,3453123271,7
353105,224103,1551665557,7
353251,224138,034541795X,9
353298,224138,059035342X,9
353387,224183,2266080687,8
353453,224241,3404130081,8
353485,224249,044651652X,7
353501,224249,1573229326,8
353505,224250,1558744150,10
353584,224310,3257218370,8
353784,224349,1400034779,8
353796,224349,1573229326,7
353856,224373,034538475X,4
353958,224430,1400031346,8
353982,224439,059048351X,8
353990,224447,3426615355,9
353991,224450,8401341507,8
354105,224525,1558744029,10
354191,224572,8440642261,8
354192,224572,8466300279,9
354228,224580,1573229326,6
354266,224612,1556619529,6
354529,224764,034538475X,8
354987,224944,044651652X,7
355025,224993,8427200587,5
355041,224997,043935806X,10
355082,224997,1558743316,10
355083,224997,1558744150,8
355084,224997,1558746161,8
355106,225010,006102063X,8
355114,225013,8408017241,5
355189,225078,043935806X,8
355254,225087,034539657X,6
355255,225087,034540288X,10
355477,225087,1551668300,6
355594,225199,014070714X,10
355603,225199,019281446X,10
355738,225199,1557832919,8
355739,225199,1557833184,10
355741,225199,1557834369,10
355742,225199,1557834423,10
356147,225329,055356658X,7
356356,225449,1587154935,6
356728,225683,1551664348,8
356783,225710,1400031362,6
356801,225727,044023722X,8
357022,225763,1400031346,7
357129,225834,044651652X,5
357142,225861,3442434009,4
357143,225861,344244196X,3
357189,225886,044023722X,10
357260,225887,043935806X,10
357266,225887,059035342X,9
357531,225996,051513287X,10
357596,226006,034538430X,8
357677,226061,3257018509,8
357778,226205,1400034779,6
357816,226267,051513287X,6
357902,226349,034540288X,7
358049,226482,044651652X,7
358174,226545,074320607X,8
358252,226554,034536743X,6
358280,226561,8466300236,7
358288,226561,8484505049,9
358298,226564,067102423X,10
358317,226590,1400034779,9
358320,226597,1558744150,9
358350,226616,067100042X,7
358520,226772,068487217X,9
358647,226891,038542471X,9
358675,226945,1558744606,7
358732,226965,034538475X,10
358769,226965,043935806X,10
358791,226965,051513628X,5
358830,226965,9997508769,10
358878,227007,051513287X,8
358915,227025,1558745157,8
359002,227097,1558745718,10
359022,227146,034539092X,5
359289,227250,1551668300,10
359393,227313,044651652X,5
359456,227397,043935806X,10
359640,227447,051511779X,10
359701,227447,1558748008,10
359830,227520,037348495X,7
359873,227520,051511779X,10
359879,227520,051512317X,9
359882,227520,051512608X,7
359891,227520,051513287X,10
359895,227520,051513628X,10
359976,227589,051512608X,10
360037,227672,1558744142,7
360040,227674,044023722X,5
360091,227702,1573229326,5
360105,227705,034538430X,8
360108,227705,034539657X,9
360120,227705,042510107X,7
360135,227705,042513525X,8
360229,227758,1573225517,9
360255,227773,038082101X,8
360262,227795,1573229326,7
360439,227926,044023722X,7
360441,227928,3404139895,7
360483,228020,1573229571,9
360658,228145,067102423X,10
360793,228295,345307565X,5
360944,228438,044651652X,8
361132,228681,044023722X,8
361255,228738,1400034779,8
361453,228868,1400034779,7
361492,228903,3453050290,10
361497,228913,044651652X,7
361648,229011,019282757X,5
361813,229011,1573229571,10
361827,229015,044808922X,9
362105,229310,8470307002,5
362124,229313,034538475X,6
362138,229313,044651652X,9
362149,229313,059035342X,10
362183,229313,1573227331,9
362185,229313,1573229326,8
362355,229329,068484267X,10
362392,229329,1400031354,8
362493,229331,1558745718,9
362699,229448,1558747109,5
362760,229501,8445071416,8
362772,229502,034529873X,9
362813,229513,1573229571,8
362993,229607,059035342X,8
363015,229630,067102423X,8
363085,229632,042511984X,5
363166,229682,1400034779,8
363168,229687,043935806X,9
363275,229741,043935806X,8
363325,229741,1573225517,9
363327,229741,1573227331,8
363329,229741,1573229326,6
363389,229768,043935806X,10
363396,229768,059035342X,10
363437,229841,3596282225,10
363442,229854,034525855X,7
363651,230030,1558743669,5
363725,230145,3257224451,7
363876,230317,067152707X,8
363891,230374,043935806X,7
363894,230374,1573229326,7
363896,230374,3150000734,5
363907,230374,3426600218,3
363915,230374,3453036972,5
364014,230421,034540288X,7
364072,230429,3453071174,8
364097,230459,155874262X,8
364143,230505,044023722X,8
364189,230522,014062080X,9
364537,230627,1400031346,9
364707,230798,044651652X,8
364884,231081,043935806X,10
365173,231224,006019491X,9
365174,231225,038518400X,5
365263,231237,1400031354,10
365264,231237,1400031362,9
365265,231237,1400034779,9
365388,231264,155166562X,10
365418,231295,1573227331,8
365473,231340,044100007X,9
365495,231351,034539657X,8
365525,231351,067103264X,7
365545,231354,043935806X,8
365657,231393,068484267X,10
365686,231393,1573225517,8
365768,231508,1558744150,5
365931,231795,067169863X,9
366055,231840,006019491X,8
366062,231848,043935806X,7
366066,231853,155874262X,7
366129,231857,042510107X,8
366201,231870,1558744630,7
366240,231897,042513525X,7
366327,232036,1551665395,8
366332,232047,034540288X,4
366356,232052,034540288X,10
366406,232103,006105206X,6
366503,232131,034538430X,5
366505,232131,034539657X,7
366561,232131,044651652X,5
366600,232131,059035342X,8
366636,232143,044023722X,7
366690,232222,034538475X,8
366794,232368,034536676X,8
366867,232493,034539657X,7
366904,232528,8401499895,5
367016,232606,067102423X,9
367125,232756,044023722X,5
367133,232766,1558746463,9
367170,232832,059035342X,10
367223,232901,1551665298,10
367244,232936,044023722X,8
367245,232936,068484267X,7
367272,232945,042510107X,9
367446,232964,043935806X,9
367580,233052,059035342X,9
367618,233119,059035342X,8
367625,233127,3426600218,7
367687,233236,3453007867,5
367777,233312,1558747028,8
367852,233427,044023722X,8
367878,233430,1573229326,5
367905,233441,2253044911,9
367917,233444,093058838X,7
367957,233480,044023722X,4
367967,233507,1573227331,8
367985,233526,059035342X,9
368047,233578,051512608X,7
368102,233648,1558745033,7
368225,233711,1558743669,7
368228,233714,2070360377,9
368333,233769,044651652X,9
368368,233829,042513525X,8
368374,233851,1558746161,7
368540,233911,075640049X,10
368590,233911,1400031362,10
368591,233911,1400034779,8
368652,233917,1558745017,10
368689,233952,1400031354,8
368690,233952,1400031362,8
368691,233952,1400034779,9
368748,233997,1558747966,4
368921,234281,2020257807,7
368943,234281,2253049417,9
368949,234281,2253076406,5
368960,234281,2266064878,8
369012,234301,8484500551,8
369143,234359,051513628X,6
369223,234399,042515601X,9
369247,234399,1558743669,10
369374,234597,017443460X,10
369434,234597,1573227331,10
369435,234597,1573229571,10
369487,234614,074320607X,9
369606,234672,1400034779,8
369909,234805,3518395467,8
370020,234828,037361439X,6
370065,234828,042513525X,8
370210,234828,059043280X,6
370266,234828,075640049X,7
370379,234879,1558747060,6
370521,235011,1573229326,7
370584,235090,048627067X,8
370596,235099,051512317X,9
370597,235099,051512608X,8
370979,235105,038542471X,8
371043,235105,039914563X,8
371141,235105,043935806X,9
371981,235371,3596102871,8
372146,235475,8466312099,8
372332,235684,034540288X,5
372335,235684,042513525X,6
372435,235818,8466304886,7
372437,235821,044023722X,8
372481,235860,014032870X,8
372491,235867,014006222X,8
372699,235935,1400031354,8
372700,235935,1400034779,8
372703,235935,1551667363,7
373222,236269,1558745157,9
373232,236280,043935806X,8
373470,236283,155874262X,10
373471,236283,1558743324,10
373472,236283,1558743790,10
373473,236283,1558744029,10
373474,236283,155874424X,10
373475,236283,1558744290,10
373476,236283,1558744592,10
373477,236283,1558745432,10
373478,236283,1558745718,10
373480,236283,1558746463,10
373482,236283,1558747109,10
373500,236283,1880418592,10
373525,236322,038542471X,6
373748,236391,1400034779,9
373846,236565,059045367X,8
373931,236618,1400034779,10
373947,236621,1400031346,7
374349,236840,1578400651,7
374610,236948,1558747060,9
374829,237070,3518381768,9
374839,237074,3453071220,10
374937,237264,044023722X,4
375087,237372,044023722X,7
375137,237411,051512608X,4
375143,237411,1573229326,7
375145,237412,059035342X,8
375277,237518,3551551693,9
375300,237534,034538475X,9
375372,237575,1573229326,7
375407,237607,3442098246,9
375456,237701,051513628X,6
375538,237758,034538475X,8
375612,237856,1558743804,8
375662,237912,042517400X,6
375706,237962,3453210697,7
375761,237990,051513287X,5
375823,238010,044023722X,10
375907,238065,059035342X,10
375928,238068,034540047X,7
375935,238079,1400034779,5
375958,238120,034538475X,7
376035,238125,059035342X,9
376067,238178,067172262X,10
376161,238231,034540288X,9
376226,238246,1558745157,10
376241,238292,034538475X,10
376657,238625,3453054083,10
376717,238644,044651652X,10
376745,238698,014034294X,10
376824,238699,1551668769,7
376924,238779,1400034779,6
376955,238781,044651652X,10
376986,238781,1556610645,8
376987,238781,155661327X,10
377012,238823,3404131037,3
377064,238849,1558749705,7
377076,238864,009182284X,5
377133,238864,057540289X,8
377168,238882,1558743766,8
377224,238889,059035342X,10
377270,238903,068484267X,10
377295,238926,051513287X,7
377348,239004,014034294X,9
377360,239010,068484267X,5
377412,239070,051513628X,9
377428,239076,039914563X,8
377571,239279,1573229326,3
377743,239423,075640049X,7
377790,239467,3426600218,7
377794,239467,3453061187,8
377847,239481,1573227331,7
377868,239488,3404139585,10
377881,239488,3551551693,10
377893,239503,034540047X,5
377905,239531,1558747966,8
378167,239594,034536676X,8
378253,239594,1853260150,9
378254,239594,185326024X,8
378310,239609,043935806X,10
378370,239626,059035342X,9
378441,239688,037351025X,7
378449,239688,051511779X,10
378456,239688,051513287X,10
378505,239736,1853049409,7
378553,239761,3442415578,7
378557,239761,3453168798,10
378635,239834,039914563X,5
378753,240035,034538475X,5
378754,240035,034539657X,5
378892,240098,044023722X,7
378934,240111,042513525X,8
378945,240113,059035342X,8
379058,240144,043935806X,10
379117,240144,059035342X,10
379312,240219,1558745157,8
379313,240219,1573229571,8
379397,240275,044023722X,5
379403,240280,043935806X,8
379424,240312,1558745718,10
379500,240370,014039057X,10
379727,240403,043935806X,10
379862,240440,8427202970,7
379925,240528,043935806X,10
380192,240567,044023722X,8
380240,240567,068484267X,10
380374,240570,043935806X,10
380385,240587,068484267X,9
380454,240651,094845668X,6
380666,240770,1558744606,7
380761,240883,1400034779,7
381050,241192,1853260169,8
381101,241198,3426600218,7
381125,241198,3453071174,8
381183,241198,3502510822,8
381227,241198,3630869459,10
381378,241214,044651652X,8
381547,241397,8427200153,6
381594,241432,3810507229,8
381624,241492,044023722X,8
381640,241513,044023722X,7
381875,241660,051513628X,8
381890,241666,034538430X,7
382023,241749,051513287X,7
382029,241749,1551664348,6
382030,241749,1551668912,10
382103,241802,059069216X,5
382165,241885,1558747028,6
382183,241920,1573229326,6
382201,241952,038542471X,6
382309,241980,067103264X,9
382476,242006,037319210X,10
382485,242006,037330112X,10
382490,242006,037348223X,10
382496,242006,037348254X,10
382509,242006,037350165X,8
382514,242006,037381013X,10
382625,242006,059035342X,10
382694,242006,1551660091,10
382695,242006,1551660318,10
382696,242006,1551660563,10
382697,242006,1551661497,7
382698,242006,1551662620,8
382699,242006,1551662922,10
382700,242006,1551664186,8
382701,242006,1551664704,10
382702,242006,1551665395,10
382703,242006,1551665859,10
382704,242006,155166612X,10
382705,242006,1551666170,10
382707,242006,1551668432,8
382708,242006,1551668769,8
382710,242006,1551669501,9
382713,242006,8401375924,9
382757,242018,3442448735,8
382798,242044,1558744630,5
382828,242073,044651652X,10
382846,242073,155661456X,10
382847,242073,1556616120,8
382911,242083,043935806X,7
382972,242083,059035342X,10
382979,242083,067172262X,10
383032,242083,1558747028,6
383040,242083,1880418568,7
383041,242083,1880418592,9
383074,242106,034538475X,10
383089,242106,043935806X,10
383119,242106,059035342X,10
383163,242127,8401242576,6
383207,242157,067169863X,6
383259,242222,3453173309,8
383262,242232,044023722X,7
383280,242247,044651652X,8
383398,242299,044023722X,9
383486,242309,1558748040,6
383515,242319,1400031346,7
383525,242351,1573229571,8
383654,242409,043935806X,10
383730,242409,1853260002,4
383744,242409,2070513335,10
383746,242409,2070518426,10
383747,242409,2070524558,10
383751,242409,2266032119,10
383760,242414,3442426332,5
383769,242414,3499208555,10
383908,242467,3442723078,9
383927,242493,1573229326,7
383946,242499,051512608X,9
384050,242590,019282760X,9
384064,242618,044023722X,5
384096,242639,038518400X,7
384230,242752,1558744630,9
384231,242752,1558747028,10
384240,242763,1400031354,7
384241,242763,1400034779,7
384297,242828,1558745718,9
384310,242843,1558744606,7
384514,243058,043935806X,7
384588,243075,059045370X,5
384838,243213,2277302686,8
384842,243213,2702400787,6
384895,243236,1573229571,8
384948,243294,044023722X,9
385077,243338,8445071408,8
385279,243546,185326024X,8
385434,243714,1551660520,5
385445,243720,051512317X,10
385455,243720,155166903X,5
385480,243745,843509975X,9
385746,243891,1400031354,6
385939,243942,1400031346,8
385942,243943,051512608X,7
385996,243967,014034294X,10
386002,243978,1558745718,10
386179,244139,3502518637,9
386301,244189,039915079X,6
386402,244277,1558743669,5
386540,244349,1558748369,10
386566,244369,1558749705,6
386696,244422,1556616120,3
386707,244444,034538475X,5
386749,244471,1558747028,5
386805,244545,1853260282,7
386821,244572,155874262X,10
386941,244627,044023722X,10
387057,244657,043935806X,8
387067,244657,1880418592,10
387113,244662,037348223X,7
387137,244662,1551660202,8
387195,244685,042515601X,9
387302,244708,1588550257,8
387312,244710,044023722X,7
387377,244742,067102423X,8
387466,244814,1853260150,8
387500,244873,059035342X,9
387589,244964,1853260355,8
387876,245210,1558745718,8
387941,245294,3423071516,9
388025,245311,051513287X,6
388210,245410,034538475X,7
388246,245410,044173118X,8
388483,245572,059035342X,7
388508,245604,1880418568,9
388512,245607,1558744606,5
388513,245608,051513628X,7
388559,245645,042513024X,10
388621,245649,059035342X,9
388675,245655,034540047X,7
388726,245729,3257211945,6
388796,245790,059035342X,10
388807,245798,3453151658,7
388850,245827,014034294X,5
389205,245978,038542471X,8
389244,246015,1558744630,10
389297,246088,068484267X,9
389300,246104,034538475X,8
389350,246156,051513628X,7
389370,246156,1551666022,8
389661,246311,1573227331,7
389820,246470,1551668300,9
389821,246470,1551669293,9
389888,246512,039914563X,10
389890,246512,039915079X,10
389891,246512,042510107X,10
389987,246528,1853260002,9
390006,246586,3453007867,7
390007,246586,3453074971,5
390357,246759,1573229571,3
390369,246766,044651652X,5
390398,246776,031298166X,8
390427,246782,3453024370,8
390569,246863,1853263974,10
390630,246956,1558743669,6
390688,247041,840147941X,10
390690,247041,8401479452,9
390691,247041,8401479460,10
390747,247057,059035342X,10
390788,247082,3453061187,5
390813,247108,2070524558,9
390866,247129,060355377X,9
390885,247129,1558747699,8
390995,247240,038082101X,8
391023,247241,051511779X,6
391024,247241,051512317X,7
391043,247241,1551668300,8
391344,247447,043935806X,9
391378,247447,051513287X,10
391395,247447,059035342X,10
391427,247447,1551660202,8
391434,247452,043935806X,8
391547,247623,044023722X,6
391551,247625,1558744630,8
391641,247750,082175856X,5
391682,247752,1558743316,10
391743,247840,068484267X,8
391744,247840,1573225517,10
391745,247840,1573227331,10
391747,247840,1573228583,10
391748,247840,1573229326,9
391751,247843,3442545188,8
392158,248158,3453169271,7
392251,248221,1400034779,10
392371,248280,042515601X,5
392527,248397,1558743669,9
392572,248464,006019491X,10
392679,248477,043935806X,9
392706,248477,1558744630,7
392711,248477,1573229571,8
392734,248492,014017737X,8
392742,248492,067100042X,10
392766,248496,042517400X,10
392838,248515,3453864867,4
392916,248572,3404130359,9
392918,248572,3404139585,8
392924,248572,3453052544,8
392993,248615,051512608X,5
393033,248656,1400034779,8
393034,248657,3442098432,6
393354,248718,039914563X,9
394028,248727,3453071174,8
394030,248727,3596282225,9
394115,248821,059035342X,9
394120,248829,1558747109,6
394127,248850,034540288X,9
394246,248956,1573228583,5
394338,249058,1558744150,9
394339,249058,1558747109,10
394793,249405,059035342X,6
394847,249446,880781000X,8
394996,249628,044023722X,9
395011,249628,059035342X,8
395088,249688,042510107X,7
395113,249695,044023722X,7
395280,249838,3404134117,5
395342,249862,059035342X,5
395516,249894,043935806X,8
395781,249894,1558743669,5
395995,249958,059035342X,10
396035,249971,8401474604,7
396122,250101,034540047X,8
396182,250184,006019491X,8
396205,250184,059035342X,10
396357,250300,1558743790,10
396358,250300,1558744630,10
396359,250300,1558745017,10
396360,250300,1558747141,8
396381,250322,034536676X,9
396589,250398,039915079X,5
396769,250454,044023722X,8
396935,250609,034538475X,8
396937,250614,042511984X,6
397110,250709,042517400X,5
397126,250709,044651652X,10
397336,250912,1853262684,5
397403,250933,1558744630,7
397433,250936,038542471X,5
397498,250962,034538475X,8
397627,251003,044651652X,5
397659,251003,1853260827,8
397758,251097,034540288X,6
397858,251140,1558747966,9
397957,251223,1400034779,5
398080,251339,1551668580,10
398141,251377,059035342X,9
398160,251394,014034294X,7
398176,251394,034538475X,9
398231,251394,068484267X,8
398291,251409,1558747109,7
398538,251527,044651652X,8
398556,251541,068484267X,10
398572,251560,1400034779,9
398716,251640,014043075X,5
398752,251661,014043187X,8
399067,251843,1400031346,10
399068,251843,1400031354,8
399072,251843,1558744150,5
399147,251844,044100007X,9
399335,251997,2253171573,5
399427,252080,044023722X,7
399568,252229,1400034779,8
399683,252336,1558745718,4
399866,252510,3462025864,10
399895,252560,067172262X,6
400081,252676,042513525X,5
400231,252695,051512317X,10
400305,252695,1551664550,8
400306,252695,1551665298,8
400307,252695,155166674X,7
400381,252783,1400031354,9
400443,252820,014043187X,9
400554,252820,1573225517,8
400627,252827,1400034779,10
400646,252829,043935806X,10
400648,252829,059035342X,10
400683,252843,051513399X,5
400763,252848,1558747028,6
400779,252865,042513525X,6
400853,252903,014070714X,5
400948,253005,067102423X,8
400980,253062,044651652X,8
401034,253119,1556616120,9
401036,253119,1558744630,4
401037,253119,1558746161,4
401148,253290,3442454069,10
401160,253310,044023722X,7
401209,253352,1558744606,10
401281,253482,043935806X,10
401299,253514,1400034779,6
401582,253668,1573227331,10
401592,253670,880781000X,9
401594,253670,8845906884,9
401631,253720,1573228583,7
401638,253736,1558743316,7
401643,253739,1566197074,6
401679,253771,1400031354,10
401680,253771,1400031362,10
401681,253771,1400034779,10
401702,253793,067102423X,9
401884,253859,840147941X,7
401947,253871,044651652X,9
402085,254022,3453126777,8
402113,254038,067102423X,9
402139,254053,067167367X,9
402168,254067,1558748008,7
402225,254144,051513287X,9
402231,254144,1558745157,10
402274,254177,3453173090,9
402284,254196,034538430X,8
402399,254206,039914563X,9
402420,254206,042510107X,9
402512,254206,067103264X,9
402582,254224,059035342X,10
402583,254224,067172262X,8
402595,254226,1587882299,9
402656,254294,1551662701,7
403129,254498,8877827033,5
403170,254538,1558743669,8
403171,254538,1558745157,8
403430,254839,8484505197,7
403464,254859,059035342X,10
403505,254899,006001315X,9
403513,254899,006102063X,5
403602,254899,039914563X,7
403610,254899,042506784X,8
403671,254899,059035342X,9
403745,254899,1400034779,10
403835,254995,1880418568,7
403836,254995,1880418592,6
403849,255014,044651652X,6
403858,255025,3404130014,5
403946,255078,074347712X,7
404012,255092,059035342X,8
404019,255092,067172262X,10
404244,255300,068484267X,10
404330,255433,2253029343,6
404376,255489,034538475X,6
404456,255489,074320607X,7
404468,255489,1400031346,6
404500,255526,067187599X,9
404580,255607,059035342X,7
404631,255661,067102423X,6
404641,255679,1853260045,9
404642,255679,1853260282,6
404810,255856,1558743804,5
405047,256167,006440904X,8
405195,256259,1558746099,8
405228,256294,034540288X,8
405266,256396,8401491843,7
405419,256507,1400031354,7
405420,256507,1400031362,8
405489,256587,9500813823,6
405502,256603,059035342X,10
405504,256603,1400031354,9
405507,256613,1400034779,8
405646,256794,034525855X,8
405648,256807,044023722X,9
405881,257012,1853260002,8
405891,257024,034538430X,10
405893,257024,034538475X,8
405908,257024,067102423X,8
406157,257198,075640049X,7
406184,257198,155874875X,6
406202,257204,034529873X,10
406303,257204,038089596X,8
406331,257204,044173118X,10
406381,257204,059035342X,10
406684,257262,044651652X,5
406869,257492,034536676X,10
406980,257591,051513287X,7
407237,257810,042515601X,5
407252,257820,059035342X,10
407281,257887,3442434009,3
407412,258034,051513628X,10
407689,258175,3453025237,5
407979,258270,044023722X,10
408018,258275,1400034779,6
408019,258275,1573229326,8
408024,258277,044651652X,10
408049,258291,1558748040,5
408098,258382,1593080204,9
408136,258459,1558745157,9
408350,258534,044023722X,10
408553,258650,1853260320,4
408601,258710,034541795X,9
408780,258913,3442430534,10
408787,258913,3453071174,8
408789,258913,3453151798,7
408791,258913,3453216253,10
408808,258920,3453007867,10
408809,258920,3453052544,10
408811,258922,1558743669,10
408871,258938,1558745718,7
409011,259035,051513628X,10
409059,259057,8478884459,10
409075,259066,044023722X,7
409110,259111,068484267X,10
409171,259118,017443460X,8
409211,259118,1400034779,7
409236,259155,2070524558,10
409244,259155,2253025488,5
409246,259155,2253044911,9
409247,259155,2253054747,6
409249,259155,2253076406,7
409260,259155,2290051578,9
409296,259205,3453061187,7
409297,259205,3453071174,9
409301,259205,3453127013,7
409302,259205,3453136411,8
409304,259205,3453151658,8
409305,259205,3453190025,9
409376,259259,034538475X,10
409395,259259,1880418568,10
409454,259260,1558744150,9
409455,259260,1558744606,8
409472,259264,044651652X,9
409516,259300,044023722X,9
409573,259371,1573225517,10
409593,259378,034536676X,7
409617,259379,044651747X,6
409628,259380,044023722X,8
409706,259470,014017737X,10
409735,259489,3453034511,10
409771,259542,1573225517,8
409772,259542,1573229326,5
409795,259584,044651652X,10
409817,259624,044651652X,8
409895,259629,034540288X,5
409902,259629,042510107X,8
410092,259788,3426612704,9
410288,259922,038542471X,7
410309,259930,051512317X,9
410311,259930,051513628X,10
410337,259942,3426600218,3
410399,260067,059035342X,8
410576,260239,3453021347,9
410577,260239,3453025237,8
410578,260239,3453074971,8
410890,260590,1558747028,6
410921,260647,1583754334,10
411002,260719,043935806X,10
411017,260771,1400031346,8
411106,260859,3551551693,8
411130,260876,1558747613,3
411177,260897,043935806X,9
411183,260897,044651652X,4
411191,260897,067172262X,10
411210,260897,3426600218,6
411217,260902,3442416310,5
411234,260929,185326895X,8
411493,261043,019283357X,8
411495,261052,8445071416,10
411508,261090,3426612704,8
411509,261091,3404131606,6
411538,261105,014004891X,9
411637,261105,3518381768,8
411708,261176,1558743316,7
411736,261214,3426609770,3
411763,261272,044023722X,5
411857,261363,1853262544,5
411991,261471,034536676X,8
412017,261528,034540288X,8
412023,261536,3499150425,9
412059,261578,034529873X,10
412068,261585,034536676X,9
412102,261603,034540288X,8
412116,261603,044173118X,8
412259,261684,1573229571,9
412269,261695,051513628X,10
412315,261768,059035342X,10
412351,261784,051513287X,8
412473,261829,042511984X,7
412592,261829,1551669307,8
412598,261829,1558744150,7
412600,261829,1573229326,6
412666,261941,1558743316,7
412667,261941,1558746153,6
412756,261998,034538475X,7
412877,262070,8466305920,9
412895,262102,3426615355,7
412903,262118,043935806X,10
412915,262118,068487217X,10
413022,262187,8445071408,9
413064,262219,044023722X,10
413073,262245,3596282225,9
413092,262268,1573228583,9
413256,262399,1551668173,4
413347,262532,1853260282,7
413352,262535,345321093X,5
413373,262541,051513287X,7
413388,262552,1558744630,9
413400,262568,043935806X,7
413725,262902,1853260568,9
414225,263004,185326024X,5
414229,263035,044023722X,8
414292,263107,034538475X,9
414312,263107,1573228583,7
414337,263132,8466611622,8
414340,263149,3551551693,8
414370,263163,014034294X,7
414445,263163,1853260002,10
414521,263256,1558746218,10
414550,263320,044023722X,6
414597,263325,034525855X,7
414665,263328,2253049417,10
414668,263329,8483100959,8
414751,263383,1551660806,5
414895,263460,1400031354,7
415100,263674,155874424X,5
415253,263842,034536676X,9
415351,263925,1400034779,9
415450,264031,051512317X,8
415451,264031,051512608X,8
415496,264031,1558743669,10
415620,264082,051511779X,10
415736,264117,8445071408,8
415741,264121,1853260398,9
415766,264149,8466300236,8
416324,264349,044023722X,8
416342,264355,059035342X,5
416369,264355,155874262X,10
416370,264355,1558742913,9
416371,264355,1558743324,9
416372,264355,1558745432,9
416454,264464,034540288X,3
416521,264525,043935806X,10
416605,264525,1558743669,5
416606,264525,1558744630,10
416607,264525,1558746161,9
416608,264525,1558746374,3
416664,264543,059035342X,9
416673,264543,068484267X,9
416685,264543,1558743669,6
416807,264637,037348352X,9
416828,264637,059035342X,10
416951,264697,042510107X,8
417014,264831,068487217X,8
417018,264836,8877828528,8
417035,264861,042511984X,5
417329,265051,8402047831,7
417330,265051,8402048323,7
417371,265083,1558744150,9
417578,265115,1400034779,10
417583,265115,1551669293,10
417584,265115,1551669307,9
417585,265115,1556611536,10
417590,265115,155874262X,5
417684,265205,1400034779,8
417740,265262,2070364283,7
417861,265313,059035342X,8
418046,265498,1573229326,4
418136,265562,043935806X,9
418152,265591,1583488219,5
418191,265591,9500304171,5
418223,265602,8440664346,7
418226,265607,042510107X,7
418283,265656,044023722X,7
418296,265658,155874262X,10
418309,265676,044651652X,8
418349,265751,034541795X,10
418453,265881,1558743669,10
418454,265881,1558745157,10
418578,265889,043935806X,10
418626,265889,051513628X,10
418674,265889,1400034779,10
418675,265889,155166674X,9
418683,265889,1551669293,8
419028,266226,006100278X,9
419335,266331,1558743669,10
419368,266366,2253054747,1
419406,266419,1558743669,10
419407,266419,1568951485,10
419449,266466,068484267X,5
419586,266566,1558743545,8
419589,266570,042510107X,6
419704,266666,059035342X,10
419760,266729,3453127013,10
419769,266750,042515601X,9
419963,266840,034538475X,9
420027,266854,1558743790,10
420028,266854,1558744592,10
420343,267033,042510107X,8
420405,267061,042510107X,8
420545,267243,1557091552,10
420674,267326,034539657X,9
420681,267326,075640049X,8
420728,267372,8401328985,9
420814,267443,3453162935,9
420846,267453,1400031346,9
420947,267538,1558746587,7
420967,267559,3404131606,9
421188,267680,042515601X,6
421237,267778,034539092X,10
421321,267830,043932162X,10
421322,267830,043935806X,6
421336,267830,059035342X,8
421757,268110,044651652X,2
421931,268232,034536676X,8
421969,268262,059035342X,10
421979,268268,059035342X,10
422024,268300,034538475X,9
422184,268372,3453864328,3
422190,268411,039914627X,5
422249,268471,8440663218,8
422470,268657,014131141X,8
422520,268657,1558747613,7
422531,268665,1551668432,10
422599,268711,3426600218,6
422693,268761,1551666022,9
422694,268761,1551669765,9
422716,268786,067102423X,4
422718,268786,1573225517,6
422941,268932,059093483X,5
423015,268932,1558744150,9
423016,268932,1558744215,5
423017,268932,1558747060,8
423086,269011,034536676X,7
423282,269223,347352025X,8
423365,269308,059035342X,8
423431,269321,051513628X,9
423459,269331,043935806X,7
423524,269378,038082101X,9
423551,269386,044651652X,8
423608,269438,038082101X,8
423813,269566,014032870X,8
423826,269566,017443460X,10
423919,269566,059035342X,7
424151,269719,1570422990,7
424412,269759,1853264164,7
424513,269833,044651747X,6
424529,269835,068484267X,8
424552,269841,044808905X,5
424556,269841,044808919X,5
424559,269841,044809553X,5
424699,269915,3453034511,8
424721,269916,090671074X,9
424755,269973,3453061187,7
424829,270069,034536676X,6
424835,270069,067102423X,6
424869,270091,1556611536,9
424904,270139,155874262X,9
425035,270278,3453863674,7
425072,270326,059035342X,10
425117,270352,038082101X,7
425238,270484,068484267X,6
425242,270495,1853260436,7
425579,270713,034536676X,10
425841,270728,1400031354,8
425842,270728,1400034779,8
425981,270820,042513525X,9
426015,270820,059035342X,8
426041,270820,082177462X,5
426141,270838,1853260096,10
426263,271000,1573229326,7
426304,271066,034529873X,6
426333,271086,044023722X,7
426403,271156,1400034779,8
426410,271172,034539657X,5
426439,271176,043935806X,10
426492,271195,034538475X,9
426587,271284,042506803X,5
426666,271353,3453054083,6
426838,271448,043935806X,10
426844,271448,044023722X,10
426870,271448,067100042X,4
426906,271448,1551668912,7
426907,271448,155874262X,9
426908,271448,1558745718,8
427002,271516,3404130081,9
427067,271542,044651747X,9
427099,271558,042510107X,6
427110,271558,044023722X,7
427124,271558,067102423X,9
427154,271588,042515601X,9
427252,271659,034538475X,7
427285,271681,2253062065,8
427289,271681,2702423248,5
427381,271705,059035342X,10
427407,271705,1853260436,9
